* numtel = ssdindex * 9 + csiindex
* numtel      Z         A         ECsI_MeV        ECsI_Ch
   30         5        11        71.7331            670
   30         5        11        77.0462            764
   30         5        11        82.7901            858
   30         5        11        88.8532            952
   30         5        11        95.1523           1046
   30         5        11        101.614           1140
   30         5        11        108.153           1234
   30         5        11        114.647           1328
   30         5        11        121.135           1422
   30         5        11        127.593           1516
   30         5        11        133.963           1610
   30         5        11        140.223           1704
   30         5        11        146.362           1798
   30         5        11        152.371           1892
   30         5        11        158.251           1986
   30         5        11        164.016           2080
   30         5        11        169.688           2174
   30         5        11        175.295           2268
   30         5        11        180.876           2362
   30         5        11        186.469           2456
   30         5        11        192.117           2550
   30         5        11        197.857           2644
   30         5        11        203.719           2738
   30         5        11        209.719           2832
   30         5        11        215.853           2926
   30         5        11        222.083           3020
   33         1         1        6.42661            200
   33         1         1        8.01289            229
   33         1         1        9.60511            258
   33         1         1        11.1581            287
   33         1         1        12.7148            316
   33         1         1        14.2842            345
   33         1         1        15.8756            374
   33         1         1        17.4955            403
   33         1         1        19.1482            432
   33         1         1        20.8366            461
   33         1         1        22.5613            490
   33         1         1        24.3209            519
   33         1         1        26.1118            548
   33         1         1        27.9278            577
   33         1         1        29.7606            606
   33         1         1        31.5991            635
   33         1         1        33.4302            664
   33         1         1        35.2394            693
   33         1         1        37.0109            722
   33         1         1        38.7293            751
   33         1         1        40.3803            780
   33         1         1        41.9524            809
   33         1         1        43.4387            838
   33         1         1        44.8378            867
   33         1         1        46.1562            896
   33         1         1         47.409            925
   33         1         1        48.6217            954
   33         1         1        49.8317            983
   33         1         1        51.0897           1012
   33         1         1        52.4637           1041
   33         1         1        54.0436           1070
   33         1         2        6.90132            200
   33         1         2        9.18689            244
   33         1         2          11.43            288
   33         1         2        13.6852            332
   33         1         2        15.9837            376
   33         1         2        18.4166            420
   33         1         2         20.903            464
   33         1         2        23.3721            508
   33         1         2        25.8901            552
   33         1         2        28.4424            596
   33         1         2        31.0129            640
   33         1         2        33.5869            684
   33         1         2        36.1478            728
   33         1         2        38.6804            772
   33         1         2         41.173            816
   33         1         2        43.6186            860
   33         1         2        46.0166            904
   33         1         2        48.3728            948
   33         1         2           50.7            992
   33         1         2        53.0169           1036
   33         1         2        55.3469           1080
   33         1         2        57.7164           1124
   33         1         2        60.1514           1168
   33         1         2        62.6744           1212
   33         1         2        65.2989           1256
   33         1         2        68.0231           1300
   33         1         2        70.8204           1344
   33         1         2        73.6281           1388
   33         1         2        76.3334           1432
   33         1         2         78.758           1476
   33         1         2        80.6508           1520
   33         1         3        7.15575            200
   33         1         3        10.6271            266
   33         1         3          13.95            332
   33         1         3        17.2855            398
   33         1         3        20.7164            464
   33         1         3        24.2847            530
   33         1         3        28.0881            596
   33         1         3        32.0306            662
   33         1         3        35.9479            728
   33         1         3        39.8929            794
   33         1         3        43.8325            860
   33         1         3        47.7132            926
   33         1         3        51.4965            992
   33         1         3         55.155           1058
   33         1         3        58.6789           1124
   33         1         3        62.0804           1190
   33         1         3        65.3941           1256
   33         1         3        68.6756           1322
   33         1         3        71.9987           1388
   33         1         3        75.4498           1454
   33         1         3        79.1225           1520
   33         1         3        83.1093           1586
   33         1         3        87.4898           1652
   33         1         3        92.3129           1718
   33         1         3        97.5675           1784
   33         1         3        103.138           1850
   33         1         3        108.738           1916
   33         1         3        113.837           1982
   33         1         3        117.598           2048
   33         1         3        118.924           2114
   33         1         3        116.685           2180
   33         2         3         10.697            200
   33         2         3         16.665            294
   33         2         3        22.2458            388
   33         2         3         27.761            482
   33         2         3        33.1981            576
   33         2         3        38.6009            670
   33         2         3        43.9604            764
   33         2         3        49.2432            858
   33         2         3        54.4163            952
   33         2         3         59.461           1046
   33         2         3        64.3788           1140
   33         2         3        69.1927           1234
   33         2         3        73.9434           1328
   33         2         3        78.6866           1422
   33         2         3        83.4831           1516
   33         2         3        88.3921           1610
   33         2         3        93.4647           1704
   33         2         3        98.7365           1798
   33         2         3        104.217           1892
   33         2         3        109.886           1986
   33         2         3        115.685           2080
   33         2         3         121.52           2174
   33         2         3        127.257           2268
   33         2         3        132.742           2362
   33         2         3        137.825           2456
   33         2         3        142.394           2550
   33         2         3        146.427           2644
   33         2         3         150.04           2738
   33         2         3        153.543           2832
   33         2         3        157.507           2926
   33         2         3        162.859           3020
   33         2         4         11.535            200
   33         2         4        19.0487            322
   33         2         4         26.099            444
   33         2         4        33.3764            566
   33         2         4        40.8223            688
   33         2         4        48.1853            810
   33         2         4        55.4941            932
   33         2         4        62.6308           1054
   33         2         4        69.5087           1176
   33         2         4        76.0906           1298
   33         2         4        82.3955           1420
   33         2         4        88.4943           1542
   33         2         4        94.4965           1664
   33         2         4        100.529           1786
   33         2         4        106.724           1908
   33         2         4        113.192           2030
   33         2         4         120.01           2152
   33         2         4        127.208           2274
   33         2         4        134.748           2396
   33         2         4        142.519           2518
   33         2         4        150.336           2640
   33         2         4        157.952           2762
   33         2         4        165.113           2884
   33         2         4        171.631           3006
   33         2         4        177.492           3128
   33         2         4        182.983           3250
   33         2         4        188.842           3372
   33         2         4        196.459           3494
   33         2         4        208.312           3616
   33         2         4         229.16           3738
   33         2         4        269.923           3860
   33         2         6        12.4775            200
   33         2         6        20.4124            310
   33         2         6        27.4609            420
   33         2         6         34.267            530
   33         2         6         40.992            640
   33         2         6        47.6565            750
   33         2         6        54.4476            860
   33         2         6        61.0025            970
   33         2         6        67.1747           1080
   33         2         6        73.2176           1190
   33         2         6         79.111           1300
   33         2         6         84.949           1410
   33         2         6         90.806           1520
   33         2         6        96.7677           1630
   33         2         6        102.905           1740
   33         2         6        109.268           1850
   33         2         6        115.872           1960
   33         2         6        122.689           2070
   33         2         6        129.637           2180
   33         2         6        136.581           2290
   33         2         6        143.341           2400
   33         2         6        149.716           2510
   33         2         6        155.525           2620
   33         2         6        160.676           2730
   33         2         6        165.234           2840
   33         2         6        169.506           2950
   33         2         6        174.128           3060
   33         2         6          180.2           3170
   33         2         6        189.567           3280
   33         2         6         205.53           3390
   33         2         6        234.954           3500
   33         3         6        16.5409            200
   33         3         6        25.8985            307
   33         3         6        34.2143            414
   33         3         6        42.2621            521
   33         3         6        50.1814            628
   33         3         6        58.0177            735
   33         3         6        65.5582            842
   33         3         6        72.9148            949
   33         3         6        80.0265           1056
   33         3         6        86.8834           1163
   33         3         6        93.4797           1270
   33         3         6        99.8337           1377
   33         3         6        105.983           1484
   33         3         6        111.982           1591
   33         3         6        117.894           1698
   33         3         6        123.787           1805
   33         3         6         129.73           1912
   33         3         6        135.781           2019
   33         3         6        141.984           2126
   33         3         6        148.364           2233
   33         3         6        154.922           2340
   33         3         6        161.629           2447
   33         3         6        168.423           2554
   33         3         6        175.206           2661
   33         3         6        181.851           2768
   33         3         6        188.203           2875
   33         3         6        194.101           2982
   33         3         6        199.391           3089
   33         3         6        203.964           3196
   33         3         6        207.779           3303
   33         3         6        210.905           3410
   33         3         7          17.41            200
   33         3         7        27.5285            311
   33         3         7        36.3271            422
   33         3         7        44.7169            533
   33         3         7        52.9909            644
   33         3         7        61.0998            755
   33         3         7        69.0354            866
   33         3         7        76.5645            977
   33         3         7        83.8664           1088
   33         3         7        90.8902           1199
   33         3         7        97.6703           1310
   33         3         7        104.237           1421
   33         3         7        110.645           1532
   33         3         7        116.956           1643
   33         3         7        123.237           1754
   33         3         7        129.552           1865
   33         3         7        135.953           1976
   33         3         7         142.48           2087
   33         3         7        149.147           2198
   33         3         7        155.941           2309
   33         3         7        162.817           2420
   33         3         7        169.696           2531
   33         3         7        176.464           2642
   33         3         7        182.982           2753
   33         3         7        189.097           2864
   33         3         7        194.661           2975
   33         3         7        199.566           3086
   33         3         7        203.769           3197
   33         3         7        207.335           3308
   33         3         7        210.468           3419
   33         3         8        17.6896            200
   33         3         8        27.8456            305
   33         3         8        36.6186            410
   33         3         8        44.8804            515
   33         3         8        52.9155            620
   33         3         8        60.9094            725
   33         3         8        68.7392            830
   33         3         8        76.3836            935
   33         3         8         83.651           1040
   33         3         8        90.6181           1145
   33         3         8        97.3547           1250
   33         3         8        103.849           1355
   33         3         8        110.154           1460
   33         3         8        116.313           1565
   33         3         8        122.383           1670
   33         3         8        128.421           1775
   33         3         8        134.482           1880
   33         3         8         140.61           1985
   33         3         8        146.841           2090
   33         3         8         153.19           2195
   33         3         8        159.652           2300
   33         3         8        166.199           2405
   33         3         8        172.775           2510
   33         3         8          179.3           2615
   33         3         8         185.67           2720
   33         3         8        191.765           2825
   33         3         8        197.459           2930
   33         3         8        202.643           3035
   33         3         8        207.237           3140
   33         3         8        211.222           3245
   33         3         8        214.662           3350
   33         3         9        17.6757            200
   33         3         9          28.43            303
   33         3         9        37.4399            406
   33         3         9        45.7539            509
   33         3         9        53.7236            612
   33         3         9        61.4784            715
   33         3         9        69.1858            818
   33         3         9        76.7613            921
   33         3         9        84.1336           1024
   33         3         9        91.2347           1127
   33         3         9        97.9888           1230
   33         3         9        104.599           1333
   33         3         9        111.038           1436
   33         3         9        117.339           1539
   33         3         9        123.552           1642
   33         3         9        129.706           1745
   33         3         9        135.833           1848
   33         3         9        141.955           1951
   33         3         9        148.083           2054
   33         3         9        154.211           2157
   33         3         9        160.319           2260
   33         3         9        166.371           2363
   33         3         9        172.319           2466
   33         3         9        178.106           2569
   33         3         9        183.677           2672
   33         3         9        188.988           2775
   33         3         9        194.027           2878
   33         3         9         198.83           2981
   33         3         9        203.504           3084
   33         3         9        208.254           3187
   33         3         9        213.418           3290
   33         4         7        21.1233            200
   33         4         7        30.4105            290
   33         4         7        39.0332            380
   33         4         7        47.3499            470
   33         4         7        55.4326            560
   33         4         7        63.2879            650
   33         4         7        70.8534            740
   33         4         7        78.0637            830
   33         4         7        85.0068            920
   33         4         7        91.6687           1010
   33         4         7        98.0849           1100
   33         4         7        104.293           1190
   33         4         7        110.343           1280
   33         4         7        116.292           1370
   33         4         7        122.197           1460
   33         4         7        128.113           1550
   33         4         7        134.087           1640
   33         4         7        140.154           1730
   33         4         7        146.332           1820
   33         4         7        152.623           1910
   33         4         7        159.003           2000
   33         4         7        165.429           2090
   33         4         7        171.832           2180
   33         4         7        178.125           2270
   33         4         7        184.209           2360
   33         4         7        189.985           2450
   33         4         7        195.366           2540
   33         4         7        200.303           2630
   33         4         7        204.806           2720
   33         4         7        208.971           2810
   33         4         7        213.008           2900
   33         4         9         23.163            200
   33         4         9        33.3661            293
   33         4         9        42.8673            386
   33         4         9        52.0028            479
   33         4         9        60.8281            572
   33         4         9        69.3454            665
   33         4         9        77.5384            758
   33         4         9        85.3828            851
   33         4         9        92.7717            944
   33         4         9        99.7794           1037
   33         4         9        106.518           1130
   33         4         9        113.012           1223
   33         4         9        119.344           1316
   33         4         9        125.587           1409
   33         4         9        131.812           1502
   33         4         9        138.083           1595
   33         4         9        144.451           1688
   33         4         9        150.949           1781
   33         4         9        157.589           1874
   33         4         9        164.354           1967
   33         4         9        171.205           2060
   33         4         9        178.069           2153
   33         4         9        184.852           2246
   33         4         9        191.437           2339
   33         4         9        197.701           2432
   33         4         9         203.53           2525
   33         4         9        208.839           2618
   33         4         9        213.606           2711
   33         4         9        217.895           2804
   33         4         9        221.891           2897
   33         4         9        225.932           2990
   33         4        10        22.9501            200
   33         4        10        34.3925            294
   33         4        10        44.4194            388
   33         4        10        53.8549            482
   33         4        10        62.9302            576
   33         4        10        71.6759            670
   33         4        10        80.1187            764
   33         4        10        88.2682            858
   33         4        10        96.1133            952
   33         4        10        103.529           1046
   33         4        10        110.627           1140
   33         4        10        117.503           1234
   33         4        10        124.161           1328
   33         4        10        130.662           1422
   33         4        10        137.064           1516
   33         4        10        143.413           1610
   33         4        10        149.755           1704
   33         4        10        156.128           1798
   33         4        10        162.554           1892
   33         4        10        169.045           1986
   33         4        10        175.592           2080
   33         4        10         182.17           2174
   33         4        10        188.739           2268
   33         4        10        195.238           2362
   33         4        10          201.6           2456
   33         4        10        207.751           2550
   33         4        10        213.622           2644
   33         4        10        219.165           2738
   33         4        10        224.367           2832
   33         4        10        229.268           2926
   33         4        10        233.985           3020
   33         5        10        36.6316            200
   33         5        10        44.1337            268
   33         5        10        50.8164            336
   33         5        10        57.1478            404
   33         5        10         63.331            472
   33         5        10        69.4529            540
   33         5        10        75.5625            608
   33         5        10         81.678            676
   33         5        10         87.799            744
   33         5        10        93.9284            812
   33         5        10        100.006            880
   33         5        10        105.997            948
   33         5        10         111.96           1016
   33         5        10        117.872           1084
   33         5        10        123.705           1152
   33         5        10        129.454           1220
   33         5        10        135.113           1288
   33         5        10        140.675           1356
   33         5        10        146.138           1424
   33         5        10        151.507           1492
   33         5        10        156.791           1560
   33         5        10        162.002           1628
   33         5        10        167.159           1696
   33         5        10        172.283           1764
   33         5        10        177.398           1832
   33         5        10         182.53           1900
   33         5        10        187.704           1968
   33         5        10        192.945           2036
   33         5        10         198.27           2104
   33         5        10         203.69           2172
   33         5        10        209.206           2240
   33         5        11         46.165            200
   33         5        11        51.6407            274
   33         5        11        57.3334            348
   33         5        11        63.2215            422
   33         5        11        69.2889            496
   33         5        11        75.5203            570
   33         5        11         81.889            644
   33         5        11        88.3681            718
   33         5        11        94.9527            792
   33         5        11         101.59            866
   33         5        11        108.252            940
   33         5        11        114.818           1014
   33         5        11        121.358           1088
   33         5        11        127.858           1162
   33         5        11        134.273           1236
   33         5        11        140.587           1310
   33         5        11        146.793           1384
   33         5        11        152.881           1458
   33         5        11         158.85           1532
   33         5        11        164.708           1606
   33         5        11        170.468           1680
   33         5        11        176.151           1754
   33         5        11        181.783           1828
   33         5        11        187.398           1902
   33         5        11        193.032           1976
   33         5        11        198.721           2050
   33         5        11        204.503           2124
   33         5        11        210.411           2198
   33         5        11        216.468           2272
   33         5        11        222.687           2346
   33         5        11         229.06           2420
   34         1         1        7.12801            200
   34         1         1         8.6488            232
   34         1         1        10.1866            264
   34         1         1        11.7267            296
   34         1         1        13.3135            328
   34         1         1        14.9514            360
   34         1         1        16.6422            392
   34         1         1        18.3845            424
   34         1         1        20.1729            456
   34         1         1        21.9989            488
   34         1         1        23.8516            520
   34         1         1        25.7187            552
   34         1         1        27.5873            584
   34         1         1        29.4452            616
   34         1         1        31.2822            648
   34         1         1        33.0913            680
   34         1         1        34.8698            712
   34         1         1        36.6203            744
   34         1         1        38.3508            776
   34         1         1        40.0749            808
   34         1         1        41.8127            840
   34         1         1        43.5893            872
   34         1         1        45.4348            904
   34         1         1        47.3846            936
   34         1         1        49.4781            968
   34         1         1        51.7579           1000
   34         1         1        54.2701           1032
   34         1         1        57.0608           1064
   34         1         1        60.1749           1096
   34         1         1        63.6503           1128
   34         1         1        67.5092           1160
   34         1         2        7.53269            200
   34         1         2         9.9681            253
   34         1         2        12.3642            306
   34         1         2        14.8098            359
   34         1         2        17.3728            412
   34         1         2        20.1767            465
   34         1         2        22.9651            518
   34         1         2        25.9039            571
   34         1         2         28.966            624
   34         1         2        32.1372            677
   34         1         2        35.3943            730
   34         1         2        38.7043            783
   34         1         2        42.0274            836
   34         1         2        45.3205            889
   34         1         2        48.5402            942
   34         1         2        51.6478            995
   34         1         2        54.6135           1048
   34         1         2        57.4193           1101
   34         1         2         60.062           1154
   34         1         2        62.5536           1207
   34         1         2        64.9207           1260
   34         1         2        67.2031           1313
   34         1         2        69.4512           1366
   34         1         2        71.7225           1419
   34         1         2          74.08           1472
   34         1         2        76.5877           1525
   34         1         2        79.3072           1578
   34         1         2        82.2949           1631
   34         1         2         85.594           1684
   34         1         2        89.2269           1737
   34         1         2        93.1793           1790
   34         1         3        7.51983            200
   34         1         3        10.6387            267
   34         1         3        13.7846            334
   34         1         3        17.0458            401
   34         1         3        20.4417            468
   34         1         3        23.9554            535
   34         1         3        27.5943            602
   34         1         3        31.3675            669
   34         1         3        34.9116            736
   34         1         3        38.4021            803
   34         1         3        41.7949            870
   34         1         3        45.0967            937
   34         1         3        48.3322           1004
   34         1         3        51.5393           1071
   34         1         3        54.7686           1138
   34         1         3         58.076           1205
   34         1         3        61.5193           1272
   34         1         3        65.1527           1339
   34         1         3        69.0208           1406
   34         1         3        73.1539           1473
   34         1         3        77.5606           1540
   34         1         3         82.221           1607
   34         1         3        87.0767           1674
   34         1         3        92.0267           1741
   34         1         3        96.9231           1808
   34         1         3        101.579           1875
   34         1         3        105.787           1942
   34         1         3        109.349           2009
   34         1         3        112.131           2076
   34         1         3        114.097           2143
   34         1         3        115.364           2210
   34         2         3        10.4459            200
   34         2         3        15.1107            285
   34         2         3        19.6732            370
   34         2         3        24.3078            455
   34         2         3        29.0076            540
   34         2         3        33.6236            625
   34         2         3        38.1983            710
   34         2         3        42.6801            795
   34         2         3        47.0365            880
   34         2         3        51.2494            965
   34         2         3        55.3203           1050
   34         2         3        59.2723           1135
   34         2         3         63.146           1220
   34         2         3        66.9956           1305
   34         2         3        70.8825           1390
   34         2         3        74.8687           1475
   34         2         3         79.013           1560
   34         2         3        83.3619           1645
   34         2         3        87.9449           1730
   34         2         3        92.7698           1815
   34         2         3         97.816           1900
   34         2         3        103.029           1985
   34         2         3        108.316           2070
   34         2         3        113.556           2155
   34         2         3        118.603           2240
   34         2         3        123.313           2325
   34         2         3        127.577           2410
   34         2         3        131.363           2495
   34         2         3        134.763           2580
   34         2         3        138.047           2665
   34         2         3        141.715           2750
   34         2         4        11.6334            200
   34         2         4        17.8509            313
   34         2         4        23.8029            426
   34         2         4        29.8746            539
   34         2         4        36.1641            652
   34         2         4        42.4069            765
   34         2         4        48.5154            878
   34         2         4        54.4624            991
   34         2         4        60.1965           1104
   34         2         4        65.6967           1217
   34         2         4        70.9842           1330
   34         2         4        76.1183           1443
   34         2         4        81.1864           1556
   34         2         4        86.2927           1669
   34         2         4        91.5463           1782
   34         2         4        97.0465           1895
   34         2         4        102.874           2008
   34         2         4        109.079           2121
   34         2         4        115.666           2234
   34         2         4        122.586           2347
   34         2         4        129.723           2460
   34         2         4        136.896           2573
   34         2         4        143.868           2686
   34         2         4        150.386           2799
   34         2         4        156.233           2912
   34         2         4        161.324           3025
   34         2         4        165.793           3138
   34         2         4        170.093           3251
   34         2         4        175.113           3364
   34         2         4        182.372           3477
   34         2         4        194.504           3590
   34         2         6        12.4112            200
   34         2         6         19.402            315
   34         2         6        25.8613            430
   34         2         6        32.2813            545
   34         2         6        38.7687            660
   34         2         6         45.307            775
   34         2         6        51.9865            890
   34         2         6        58.6788           1005
   34         2         6         64.915           1120
   34         2         6        70.9803           1235
   34         2         6        76.8112           1350
   34         2         6        82.4681           1465
   34         2         6        88.0022           1580
   34         2         6          93.49           1695
   34         2         6        99.0097           1810
   34         2         6        104.635           1925
   34         2         6        110.425           2040
   34         2         6        116.411           2155
   34         2         6        122.594           2270
   34         2         6         128.93           2385
   34         2         6        135.331           2500
   34         2         6         141.66           2615
   34         2         6        147.746           2730
   34         2         6          153.4           2845
   34         2         6        158.454           2960
   34         2         6        162.809           3075
   34         2         6        166.493           3190
   34         2         6        169.713           3305
   34         2         6        172.916           3420
   34         2         6        176.859           3535
   34         2         6        182.735           3650
   34         3         6        16.3122            200
   34         3         6        24.3241            307
   34         3         6        31.5963            414
   34         3         6        38.6976            521
   34         3         6        45.6952            628
   34         3         6        52.6111            735
   34         3         6         59.398            842
   34         3         6        65.8867            949
   34         3         6         72.206           1056
   34         3         6        78.3141           1163
   34         3         6        84.2367           1270
   34         3         6        89.9989           1377
   34         3         6        95.6452           1484
   34         3         6        101.228           1591
   34         3         6        106.807           1698
   34         3         6        112.439           1805
   34         3         6        118.179           1912
   34         3         6        124.067           2019
   34         3         6        130.131           2126
   34         3         6        136.378           2233
   34         3         6        142.789           2340
   34         3         6        149.321           2447
   34         3         6        155.901           2554
   34         3         6        162.433           2661
   34         3         6          168.8           2768
   34         3         6        174.886           2875
   34         3         6         180.59           2982
   34         3         6        185.855           3089
   34         3         6        190.705           3196
   34         3         6        195.273           3303
   34         3         6        199.851           3410
   34         3         7        16.8229            200
   34         3         7        25.4588            312
   34         3         7        33.2017            424
   34         3         7        40.6602            536
   34         3         7        48.0849            648
   34         3         7        55.4403            760
   34         3         7        62.6794            872
   34         3         7         69.754            984
   34         3         7        76.4841           1096
   34         3         7        83.0443           1208
   34         3         7        89.3973           1320
   34         3         7         95.587           1432
   34         3         7        101.653           1544
   34         3         7        107.647           1656
   34         3         7        113.627           1768
   34         3         7        119.648           1880
   34         3         7        125.758           1992
   34         3         7        131.993           2104
   34         3         7        138.373           2216
   34         3         7        144.895           2328
   34         3         7        151.531           2440
   34         3         7        158.228           2552
   34         3         7        164.906           2664
   34         3         7        171.466           2776
   34         3         7        177.801           2888
   34         3         7         183.81           3000
   34         3         7        189.426           3112
   34         3         7        194.644           3224
   34         3         7        199.556           3336
   34         3         7         204.39           3448
   34         3         7        209.555           3560
   34         3         8        17.0795            200
   34         3         8        25.7836            306
   34         3         8        33.5233            412
   34         3         8        40.8916            518
   34         3         8        48.0461            624
   34         3         8        55.0841            730
   34         3         8         62.038            836
   34         3         8        68.7907            942
   34         3         8        75.3507           1048
   34         3         8        81.6265           1154
   34         3         8        87.6139           1260
   34         3         8        93.4855           1366
   34         3         8        99.2401           1472
   34         3         8        104.937           1578
   34         3         8        110.634           1684
   34         3         8        116.376           1790
   34         3         8        122.199           1896
   34         3         8        128.125           2002
   34         3         8        134.153           2108
   34         3         8        140.263           2214
   34         3         8         146.41           2320
   34         3         8        152.526           2426
   34         3         8        158.525           2532
   34         3         8        164.312           2638
   34         3         8          169.8           2744
   34         3         8        174.931           2850
   34         3         8        179.701           2956
   34         3         8        184.191           3062
   34         3         8        188.603           3168
   34         3         8        193.301           3274
   34         3         8        198.865           3380
   34         3         9        17.3857            200
   34         3         9        26.6848            308
   34         3         9          34.96            416
   34         3         9          42.82            524
   34         3         9        50.4154            632
   34         3         9        57.7799            740
   34         3         9        64.9632            848
   34         3         9        72.0112            956
   34         3         9        78.7974           1064
   34         3         9        85.3429           1172
   34         3         9        91.5849           1280
   34         3         9        97.5534           1388
   34         3         9        103.455           1496
   34         3         9        109.312           1604
   34         3         9        115.174           1712
   34         3         9        121.104           1820
   34         3         9        127.131           1928
   34         3         9        133.264           2036
   34         3         9         139.49           2144
   34         3         9        145.767           2252
   34         3         9        152.027           2360
   34         3         9        158.182           2468
   34         3         9        164.132           2576
   34         3         9        169.789           2684
   34         3         9        175.093           2792
   34         3         9         180.05           2900
   34         3         9        184.767           3008
   34         3         9        189.492           3116
   34         3         9         194.67           3224
   34         3         9        201.014           3332
   34         3         9        209.644           3440
   34         4         7        20.1392            200
   34         4         7        27.5497            282
   34         4         7        34.4399            364
   34         4         7        41.0724            446
