* ssdnum stripb stripf   theta        phi      theta_min   theta_max     phi_min     phi_max   theta_err     phi_err
    0      8      7     17.8655     304.786     17.2981     18.4332     302.946     306.645    0.328621      1.0711
    0      8      8     18.5288     303.283     17.9639     19.0941     301.514      305.07    0.334472     1.05257
    0      8      9      19.203      301.88     18.6409     19.7656     300.181       303.6    0.339585     1.03279
    0      8     10     19.8868     300.571     19.3277     20.4463     298.937     302.226    0.344024     1.01219
    0      8     11     20.5789     299.347     20.0231     21.1351     297.775      300.94    0.347848    0.991119
    0      8     12      21.278     298.201     20.7257     21.8308     296.688     299.736    0.351108    0.969831
    0      8     13     21.9831     297.128     21.4345     22.5322      295.67     298.607    0.353849    0.948539
    0      8     14     22.6933      296.12     22.1484     23.2386     294.715     297.546    0.356114    0.927403
    0      8     15     23.4075     295.173     22.8665     23.9488     293.818     296.549    0.357939    0.906547
    0      9      0     14.3068     321.108     13.7408     14.8738     318.811      323.38    0.317339     1.27482
    0      9      1      14.819      318.64     14.2495     15.3892      316.41     320.854    0.307014     1.19328
    0      9      2     15.3571     316.331     14.7854     15.9293     314.171     318.481    0.296824     1.11557
    0      9      3     15.9187     314.173     15.3458      16.492     312.086     316.258     0.28901     1.04367
    0      9      4     16.5014     312.157     15.9281     17.0749     310.143     314.174    0.296206     1.04252
    0      9      5     17.1029     310.275     16.5301     17.6759     308.332     312.224    0.305118     1.03699
    0      9      6     17.7213     308.517     17.1495     18.2931     306.645     310.399    0.313063     1.02795
    0      9      7     18.3546     306.874     17.7845     18.9249      305.07      308.69    0.320122     1.01616
    0      9      8     19.0013     305.338     18.4332     19.5695       303.6      307.09    0.326366     1.00224
    0      9      9     19.6597       303.9     19.0941     20.2255     302.226      305.59    0.331864    0.986725
    0      9     10     20.3284     302.553     19.7656     20.8914      300.94     304.183    0.336677    0.970037
    0      9     11     21.0062     301.291     20.4463     21.5661     299.736     302.863    0.340861    0.952533
    0      9     12     21.6917     300.106     21.1351     22.2483     298.607     301.623    0.344464    0.934499
    0      9     13     22.3838     298.992     21.8308      22.937     297.546     300.457    0.347534    0.916166
    0      9     14     23.0816     297.945     22.5322     23.6311     296.549      299.36    0.350109    0.897718
    0      9     15     23.7841     296.959     23.2386     24.3297      295.61     298.326    0.352228      0.8793
    0     10      0     14.9495     323.044     14.3858     15.5142     320.854     325.207    0.325071     1.25032
    0     10      1     15.4416     320.617     14.8738     16.0101     318.481     322.732    0.315353     1.17689
    0     10      2     15.9599     318.334     15.3892     16.5311     316.258     320.397    0.305674     1.10612
    0     10      3     16.5019     316.189     15.9293     17.0747     314.174     318.196    0.296118     1.03854
    0     10      4     17.0655     314.176      16.492     17.6391     312.224     316.125    0.289092    0.975817
    0     10      5     17.6485     312.287     17.0749     18.2221     310.399     314.177    0.296013    0.974944
    0     10      6     18.2489     310.515     17.6759      18.822      308.69     312.346    0.304279    0.970439
    0     10      7     18.8651     308.853     18.2931     19.4369      307.09     310.625    0.311672    0.962985
    0     10      8     19.4952     307.293     18.9249     20.0653      305.59     309.007    0.318258    0.953169
    0     10      9     20.1377     305.828     19.5695     20.7057     304.183     307.485    0.324098    0.941491
    0     10     10     20.7912     304.452     20.2255     21.3568     302.863     306.054    0.329248    0.928374
    0     10     11     21.4544     303.158     20.8914     22.0172     301.623     304.706     0.33376    0.914174
    0     10     12      22.126      301.94     21.5661     22.6857     300.457     303.437    0.337682    0.899183
    0     10     13     22.8049     300.792     22.2483     23.3613      299.36     302.241    0.341059    0.883645
    0     10     14       23.49     299.711      22.937     24.0429     298.326     301.111    0.343929    0.867757
    0     10     15     24.1804      298.69     23.6311     24.7295      297.35     300.045    0.346329    0.851683
    0     11      0     15.6065     324.821     15.0457     16.1685     322.732     326.879    0.331677     1.22304
    0     11      1     16.0798     322.441     15.5142     16.6461     320.397     324.462    0.322554     1.15702
    0     11      2     16.5792     320.191     16.0101     17.1487     318.196     322.169    0.313391     1.09274
    0     11      3     17.1025     318.067     16.5311     17.6742     316.125     319.998    0.304271     1.03075
    0     11      4     17.6477     316.065     17.0747     18.2207     314.177     317.947    0.295262    0.971449
    0     11      5     18.2127     314.178     17.6391     18.7862     312.346     316.009    0.288965    0.916246
    0     11      6     18.7957     312.401     18.2221      19.369     310.625     314.179    0.295658    0.915578
    0     11      7     19.3948     310.728      18.822     19.9674     309.007     312.454    0.303328     0.91187
    0     11      8     20.0085     309.152     19.4369     20.5798     307.485     310.825    0.310203    0.905655
    0     11      9     20.6352     307.667     20.0653     21.2047     306.054     309.289    0.316339    0.897403
    0     11     10     21.2735     306.268     20.7057     21.8408     304.706     307.839    0.321787    0.887515
    0     11     11      21.922     304.948     21.3568     22.4868     303.437     306.471    0.326596    0.876338
    0     11     12     22.5796     303.703     22.0172     23.1415     302.241     305.178    0.330809    0.864162
    0     11     13      23.245     302.527     22.6857     23.8038     301.111     303.956     0.33447    0.851234
    0     11     14     23.9172     301.416     23.3613     24.4727     300.045     302.801    0.337615     0.83776
    0     11     15     24.5953     300.365     24.0429     25.1471     299.037     301.707     0.34028    0.823912
    0     12      0     16.2758     326.454     15.7181     16.8346     324.462     328.415    0.337289     1.19399
    0     12      1     16.7314     324.125     16.1685     17.2949     322.169     326.056     0.32874     1.13468
    0     12      2     17.2129     321.914     16.6461     17.7802     319.998      323.81    0.320087     1.07639
